Name,Beds Available,Beds Taken,Block,RoomId,Super Listing,listingId,fullAmount,Location,Size,Vacancy Status,Price per bed,Price,Listing Id
C302,3,3,C,302,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C303,3,3,C,303,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C304,3,3,C,304,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
C305,3,3,C,305,cuoldgirls,1,"1,320.00",N/A,N/A,N/A,0,0,1
D001,3,3,D,001,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D004,3,3,D,004,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D008,3,3,D,008,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D002,2,2,D,002,cuoldgirls,1,"1,280.00",N/A,N/A,N/A,0,0,1
D003,2,2,D,003,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D005,2,2,D,005,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D006,2,2,D,006,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D007A,2,2,D,007A,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D007B,2,2,D,007B,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D009,2,2,D,009,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D010,2,2,D,010,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D011,2,2,D,011,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D012,2,2,D,012,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D101,3,3,D,101,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D104,3,3,D,104,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D108,3,3,D,108,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D102,2,2,D,102,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D103,2,2,D,103,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D105,2,2,D,105,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D106,2,2,D,106,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D107,2,2,D,107,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D107B,2,2,D,107B,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D109,2,2,D,109,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D110,2,2,D,110,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D111,2,2,D,111,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D112,2,2,D,112,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D201,3,3,D,201,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D204,2,2,D,204,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D208,3,3,D,208,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D202,2,2,D,202,cuoldgirls,1,780,N/A,N/A,N/A,0,0,1
D203,2,2,D,203,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D205,2,2,D,205,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D206,2,2,D,206,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D207A,2,2,D,207A,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D207B,2,2,D,207B,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D209,2,2,D,209,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D210,2,2,D,210,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D211,3,3,D,211,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D212,1,1,D,212,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D301,3,3,D,301,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D304,3,3,D,304,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D308,3,3,D,308,cuoldgirls,1,"1,585.00",N/A,N/A,N/A,0,0,1
D302,2,2,D,302,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D303,2,2,D,303,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D305,2,2,D,305,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D306,2,2,D,306,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D307A,2,2,D,307A,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D307B,2,2,D,307B,cuoldgirls,1,"1,800.00",N/A,N/A,N/A,0,0,1
D309,2,2,D,309,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D310,2,2,D,310,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D311,2,2,D,311,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
D312,2,2,D,312,cuoldgirls,1,"1,780.00",N/A,N/A,N/A,0,0,1
