Name,Beds Available,Beds Taken,Block,RoomId,Super Listing,ListingId,fullAmount,Location,Size,Vacancy Status,Price per bed,Price,Listing Id
D002,2,0,D,,cuoldgirls,1,2560,CENTRAL UNIVERSITY,size,False,"1,780.00",2560,1
D003,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D003,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D005,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D005,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D006,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D006,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D007A,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
D007A,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D007B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D007B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D009,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,780.00",0,1
D009,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,True,"1,780.00",3560,1
D010,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D010,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,220,3560,1
D011,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D011,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,True,"1,780.00",3560,1
D012,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D012,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D101,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D101,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D101,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D104,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D104,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D104,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D108,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D108,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D108,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D102,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D102,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D103,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D103,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D105,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D105,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D106,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,780.00",0,1
D106,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,True,"1,780.00",3560,1
D107,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
D107,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D107B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D107B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D109,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D109,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D110,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D110,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D111,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D111,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D112,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D112,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D201,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D201,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D201,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D204,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D204,2,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D208,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D208,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D208,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D202,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,780,0,1
D202,2,0,D,,cuoldgirls,1,1560,CENTRAL UNIVERSITY,size,False,"1,780.00",1560,1
D203,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D203,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D205,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,780.00",0,1
D205,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,True,"1,780.00",3560,1
D206,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D206,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D207A,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,800.00",0,1
D207A,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,True,"1,800.00",3600,1
D207B,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
D207B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D209,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D209,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D210,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D210,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D211,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D211,3,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D211,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D212,1,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D301,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D301,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D301,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D304,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D304,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,True,"1,585.00",3170,1
D304,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D308,3,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,585.00",0,1
D308,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,True,"1,585.00",3170,1
D308,3,0,D,,cuoldgirls,1,3170,CENTRAL UNIVERSITY,size,False,"1,585.00",3170,1
D302,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D302,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D303,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D303,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D305,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D305,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D306,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D306,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D307A,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,800.00",0,1
D307A,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D307B,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,True,"1,800.00",0,1
D307B,2,0,D,,cuoldgirls,1,3600,CENTRAL UNIVERSITY,size,False,"1,800.00",3600,1
D309,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D309,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,280.00",3560,1
D310,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D310,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D311,2,0,D,,cuoldgirls,1,0,CENTRAL UNIVERSITY,size,False,"1,780.00",0,1
D311,2,0,D,,cuoldgirls,1,3560,CENTRAL UNIVERSITY,size,False,"1,780.00",3560,1
D312,2,0,D,,cuoldgirls,1,,CENTRAL UNIVERSITY,size,True,"1,780.00",,1
D312,2,0,D,,cuoldgirls,1,,CENTRAL UNIVERSITY,size,True,"1,780.00",,1
